theme,question,option_a,option_b,option_c,option_d,correct,level
Breaking Bad,What state is Breaking Bad set in?,A. California,B. Texas,C. New Mexico,D. Arizona,C,1
Breaking Bad,What is the street name of Walter's meth?,A. Blue Sky,B. Crystal Blue,C. Blue Magic,D. Blue Ice,A,1
Breaking Bad,Who is Walter's brother-in-law?,A. Gus Fring,B. Jesse Pinkman,C. Saul Goodman,D. Hank Schrader,D,1
Breaking Bad,What condition does Walter Jr. have?,A. Autism,B. Down Syndrome,C. Cerebral Palsy,D. Muscular Dystrophy,C,1
Breaking Bad,Who owns Los Pollos Hermanos?,A. Walter White,B. Jesse Pinkman,C. Gus Fring,D. Saul Goodman,C,1
Breaking Bad,What is Saul Goodman's real name?,A. Howard Hamlin,B. Chuck McGill,C. Jimmy McGill,D. Kim Wexler,C,1
Breaking Bad,Who plays Jesse Pinkman?,A. Bryan Cranston,B. Aaron Paul,C. Bob Odenkirk,D. Jonathan Banks,B,1
Breaking Bad,What is the final episode called?,A. Ozymandias,B. Felina,C. Face Off,D. Granite State,B,1
Breaking Bad,How many seasons are there?,A. 4,B. 6,C. 5,D. 7,C,1
Breaking Bad,Who is the chicken man?,A. Saul Goodman,B. Gus Fring,C. Mike Ehrmantraut,D. Tuco Salamanca,B,1
Breaking Bad,What hat does Heisenberg wear?,A. Baseball cap,B. Fedora,C. Cowboy hat,D. Beanie,B,1
Breaking Bad,Who says 'Tread lightly'?,A. Jesse Pinkman,B. Gus Fring,C. Walter White,D. Hank Schrader,C,1
Breaking Bad,What is Marie's favorite color?,A. Blue,B. Purple,C. Green,D. Red,B,1
Breaking Bad,Who is Badger?,A. Jesse's friend,B. Walter's student,C. Hank's partner,D. Gus's employee,A,1
Breaking Bad,What is the name of Hank's partner?,A. Gomez,B. Merkert,C. Tortuga,D. Gaff,A,1
Breaking Bad,Who is Skinny Pete?,A. DEA agent,B. Meth dealer,C. Lawyer,D. Teacher,B,1
Breaking Bad,What is the name of the vacuum guy?,A. Ed Galbraith,B. Jack Welker,C. Todd Alquist,D. Declan,A,1
Breaking Bad,Who plays Saul Goodman?,A. Bryan Cranston,B. Aaron Paul,C. Dean Norris,D. Bob Odenkirk,D,1
Breaking Bad,What is the spin-off show called?,A. El Camino,B. Better Call Saul,C. Breaking Good,D. Meth Masters,B,1
Breaking Bad,Who is Tuco?,A. Drug dealer,B. Teacher,C. Lawyer,D. Doctor,A,1
Breaking Bad,What does Walter use to explode Tuco's office?,A. Dynamite,B. C4,C. Mercury fulminate,D. Thermite,C,1
Breaking Bad,Who is Hector Salamanca?,A. Tuco's uncle,B. Gus's partner,C. Walter's friend,D. Jesse's dad,A,1
Breaking Bad,How does Hector communicate?,A. Sign language,B. Bell,C. Writing,D. Speaking,B,1
Breaking Bad,What is the name of the superlab?,A. Under the laundry,B. In the desert,C. In the RV,D. At home,A,1
Breaking Bad,Who kills Gus Fring?,A. Jesse Pinkman,B. Hank Schrader,C. Walter White,D. Mike Ehrmantraut,C,1
Breaking Bad,What poison does Walter use often?,A. Arsenic,B. Cyanide,C. Ricin,D. Strychnine,C,1
Breaking Bad,Who is Lydia?,A. Meth distributor,B. Teacher,C. Nurse,D. Lawyer,A,1
Breaking Bad,What car does Walter drive at first?,A. Pontiac Aztek,B. Ford Taurus,C. Toyota Camry,D. Chrysler 300,A,1
Breaking Bad,Who creates savewalterwhite.com?,A. Skyler,B. Marie,C. Walter Jr.,D. Jesse,C,1
Breaking Bad,What is Gale's job?,A. Chemist,B. Lawyer,C. DEA agent,D. Teacher,A,1
Breaking Bad,Who kills Gale?,A. Walter White,B. Gus Fring,C. Jesse Pinkman,D. Hank Schrader,C,1
Breaking Bad,What is Mike's last name?,A. Ehrmantraut,B. Fring,C. Schrader,D. Goodman,A,1
Breaking Bad,Who plays Hank Schrader?,A. Jonathan Banks,B. Dean Norris,C. Giancarlo Esposito,D. RJ Mitte,B,1
Breaking Bad,What is the name of the retirement home?,A. Casa Tranquila,B. Sunny Meadows,C. Shady Pines,D. Villa Capri,A,1
Breaking Bad,Who is Todd?,A. Neo-Nazi,B. DEA agent,C. Lawyer,D. Teacher,A,1
Breaking Bad,What does Todd keep as souvenir?,A. Necklace,B. Earring,C. Spider,D. Book,C,1
Breaking Bad,Who is Andrea?,A. Jesse's girlfriend,B. Walter's sister,C. Hank's wife,D. Gus's employee,A,1
Breaking Bad,What is Brock poisoned with?,A. Ricin,B. Cyanide,C. Arsenic,D. Lily of the Valley,D,1
Breaking Bad,Who runs over the drug dealers?,A. Jesse Pinkman,B. Walter White,C. Gus Fring,D. Mike Ehrmantraut,B,1
Breaking Bad,What is the Cousins' names?,A. Marco and Leonel,B. Paco and Lalo,C. Hector and Ramon,D. Mario and Luis,A,1
Breaking Bad,Who is the disappearer?,A. Saul Goodman,B. Ed Galbraith,C. Jack Welker,D. Todd Alquist,B,1
Breaking Bad,What is Jesse's alias in Alaska?,A. Mr. Mayhew,B. Mr. Driscoll,C. Mr. Lambert,D. Mr. Jackson,B,1
Breaking Bad,Who plays Skyler White?,A. Betsy Brandt,B. Anna Gunn,C. Krysten Ritter,D. Laura Fraser,B,1
Breaking Bad,What is Gray Matter?,A. Company,B. Drug,C. School,D. Hospital,A,1
Breaking Bad,Who founded Gray Matter with Walter?,A. Gretchen Schwartz,B. Elliott Schwartz,C. Howard Hamlin,D. Chuck McGill,B,1
Breaking Bad,What game does Jesse play in 'Problem Dog'?,A. Halo 3,B. Rage,C. Sonic Racing,D. Call of Duty: World at War,D,1
Breaking Bad,What is the purity of Walter's meth?,A. 99.1%,B. 99.3%,C. 99.5%,D. 99.7%,A,1
Breaking Bad,Who is Combo?,A. Jesse's friend,B. Walter's student,C. Hank's partner,D. Gus's employee,A,1
Breaking Bad,What hobby does Hank have?,A. Brewing beer,B. Collecting minerals,C. Fishing,D. Woodworking,A,1
Breaking Bad,What is the name of the Nazi leader?,A. Todd Alquist,B. Kenny,C. Jack Welker,D. Neil Kandy,C,1
Breaking Bad,Who kills Todd?,A. Walter White,B. Jesse Pinkman,C. Hank Schrader,D. Mike Ehrmantraut,B,1
Breaking Bad,What is the first episode called?,A. Cancer Man,B. Pilot,C. Gray Matter,D. Cat's in the Bag,B,1
Breaking Bad,Who plays Marie Schrader?,A. Anna Gunn,B. Betsy Brandt,C. Krysten Ritter,D. Laura Fraser,B,1
Breaking Bad,What is Krazy-8's real name?,A. Domingo Molina,B. Emilio Koyama,C. Tuco Salamanca,D. Joaquin Salamanca,A,1
Breaking Bad,How does Walter kill Krazy-8?,A. Gun,B. Knife,C. Poison gas,D. Bike lock,D,1
Breaking Bad,What chemical dissolves bodies?,A. Sulfuric acid,B. Nitric acid,C. Hydrofluoric acid,D. Hydrochloric acid,C,1
Breaking Bad,Who is Tortuga?,A. Informant,B. Drug lord,C. Chemist,D. Lawyer,A,1
Breaking Bad,What animal carries Tortuga's head?,A. Dog,B. Turtle,C. Cat,D. Bird,B,1
Breaking Bad,Who is Don Eladio?,A. Cartel boss,B. DEA chief,C. Lawyer,D. Teacher,A,1
Breaking Bad,What gift does Gus give Don Eladio?,A. Tequila,B. Meth,C. Necklace,D. Fruit,A,1
Breaking Bad,What poem does Gale recite?,A. O Captain! My Captain!,B. When I Heard the Learn’d Astronomer,C. Out of the Cradle,D. A Noiseless Patient Spider,B,1
Breaking Bad,What band was Jesse in?,A. Fallacies,B. TwaüghtHammër,C. The Burnouts,D. Cap’n Cook’s Krystal Ship,B,1
Breaking Bad,What car does Ken Wins drive?,A. Porsche,B. BMW,C. Mercedes,D. Corvette,D,1
Breaking Bad,What is Saul's nickname for Francesca?,A. Sweet Cheeks,B. Honey Tits,C. Bootylicious,D. Sugar Lips,B,1
Breaking Bad,What sandwich does Walter make for Krazy-8?,A. Ham and cheese,B. Turkey,C. Bologna and cheese,D. Roast beef,C,1
Breaking Bad,How much did Walter sell his Gray Matter share for?,A. $1,000,B. $5,000,C. $10,000,D. $25,000,B,1
Breaking Bad,What ingredient does Jesse add to his meth?,A. Paprika,B. Chili powder,C. Cayenne pepper,D. Taco seasoning,B,1
Breaking Bad,What bank does Mike use?,A. Bank of Albuquerque,B. Cradock Marine Bank,C. Nusenda Credit Union,D. Mesa Credit Union,D,1
Breaking Bad,What store does Skyler shop at?,A. Ralph’s,B. Albertson’s,C. Acme,D. Walter Stewart’s,B,1
Breaking Bad,What cake does Walt want for 51st birthday?,A. Chocolate,B. Red velvet,C. Devil’s food,D. Angel’s food,C,1
Breaking Bad,Where is Lydia's buyer?,A. Germany,B. Czech Republic,C. Russia,D. The Netherlands,D,1
Breaking Bad,What is Jesse's blood type?,A. A-,B. O+,C. AB-,D. B+,A,1
Breaking Bad,Who never met Jesse?,A. Skyler,B. Hank,C. Walter Jr.,D. Marie,C,1
Breaking Bad,What is Walt's favorite scotch?,A. Glenfiddich,B. Macallan,C. Dimple Pinch,D. Johnny Walker,C,2
Breaking Bad,How many people died in the plane crash?,A. 150,B. 167,C. 200,D. 120,B,2
Breaking Bad,What is Skyler's maiden name?,A. White,B. Lambert,C. Schrader,D. Pinkman,B,2
Breaking Bad,What brand of water heater did Walt install?,A. Rheem,B. AO Smith,C. Radiation King,D. Bradford White,C,2
Breaking Bad,How many were killed in prison by Neo-Nazis?,A. 8,B. 12,C. 10,D. 15,C,2
Breaking Bad,What is Jane's phone number?,A. 505-123-4567,B. 867-5309,C. 555-1212,D. 411-911,B,2
Breaking Bad,What cars did Walt buy for himself and Jr.?,A. Ford Mustang and Chevy Camaro,B. Chrysler 300 and Dodge Challenger,C. BMW M3 and Audi RS5,D. Porsche 911 and Corvette,B,2
Breaking Bad,How many pieces did the plate break into?,A. 3,B. 4,C. 5,D. 6,C,2
Breaking Bad,What spoon did Marie steal?,A. Texas,B. New Mexico,C. Puerto Rico,D. Rhode Island,D,2
Breaking Bad,How much money did Walt need?,A. 737,000,B. 500,000,C. 1,000,000,D. 800,000,A,2
Breaking Bad,What type of bean is ricin from?,A. Kidney,B. Pinto,C. Castor,D. Lima,C,2
Breaking Bad,What is Walt's vehicle number?,A. 09Q SBN,B. ABC 123,C. HEI SEN,D. BRK BAD,A,2
Breaking Bad,What model watch does Jesse give Walt?,A. Rolex Submariner,B. Tag Heuer Monaco,C. Omega Speedmaster,D. Patek Philippe,B,2
Breaking Bad,What cigarettes did Jesse smoke?,A. Marlboro,B. Newport,C. Wilmington,D. Parliament,C,2
Breaking Bad,How many dollars did Hank and Gomez bet?,A. 10,B. 50,C. 20,D. 100,C,2
Breaking Bad,How many died by the tortoise bomb?,A. 3,B. 4,C. 5,D. 2,B,2
Breaking Bad,How many anxiety attacks did Hank have?,A. 3,B. 5,C. 4,D. 6,C,2
Breaking Bad,Total episodes of Breaking Bad?,A. 50,B. 62,C. 75,D. 40,B,2
Breaking Bad,How much money was Walt left with in finale?,A. 10 million,B. 9.7 million,C. 8 million,D. 11 million,B,2
Breaking Bad,What is the name of Jesse’s band?,A. The Burnouts,B. Fallacies,C. TwaüghtHammër,D. Cap’n Cook’s Krystal Ship,C,2
Breaking Bad,When did the pilot air?,A. Jan 20, 2007,B. Sep 15, 2008,C. Jan 20, 2008,D. Sep 15, 2007,C,2
Breaking Bad,What is Uncle Jack’s last name?,A. Welker,B. Wagner,C. Alquist,D. Bauer,A,2
Breaking Bad,What brand cigarettes hide ricin?,A. Newports,B. Marlboros,C. Morleys,D. Wilmingtons,B,2
Breaking Bad,What collectible spoon did Marie steal?,A. Guam,B. Texas,C. Puerto Rico,D. New Mexico,A,2
Breaking Bad,What are The Cousins’ first names?,A. Paco and Lalo,B. Marco and Leonel,C. Hector and Ramon,D. Mario and Luis,B,2
Breaking Bad,What did Gus give Don Eladio?,A. Tequila,B. Meth,C. Gold rosary necklace,D. Fruit,C,2
Breaking Bad,What video game in “Problem Dog”?,A. Halo 3,B. Rage,C. Sonic All-Stars Racing,D. Call of Duty: World at War,D,2
Breaking Bad,What kind of cake for 51st birthday?,A. Chocolate,B. Red velvet,C. Devil’s food,D. Angel’s food,C,2
Breaking Bad,Where is Lydia’s buyer?,A. Czech Republic,B. Germany,C. Netherlands,D. Russia,A,2
Breaking Bad,What sandwiches for Krazy-8?,A. Ham and cheese,B. Bologna and cheese,C. Roast beef,D. Turkey,B,2
Breaking Bad,How much for Gray Matter share?,A. $5,000,B. $10,000,C. $1,000,D. $25,000,A,2
Breaking Bad,What special ingredient in Jesse's meth?,A. Chili powder,B. Paprika,C. Cayenne pepper,D. Taco seasoning,A,2
Breaking Bad,What bank for Mike's money?,A. Cradock Marine,B. Mesa Credit Union,C. Bank of Albuquerque,D. Nusenda Credit Union,B,2
Breaking Bad,What Whitman poem in Gale's notes?,A. O Captain! My Captain!,B. When I Heard the Learn’d Astronomer,C. Out of the Cradle,D. A Noiseless Patient Spider,B,2
Breaking Bad,How pure is Walt’s meth?,A. 99.7%,B. 99.1%,C. 99.3%,D. 99.5%,B,2
Breaking Bad,What hobby does Mike have?,A. Fishing,B. Birdwatching,C. Woodworking,D. Stamp collecting,C,2
Breaking Bad,What ailment for Hector's bell?,A. Stroke,B. ALS,C. Spinal injury,D. Bell’s Palsy,A,2
Breaking Bad,Who is primary distributor in Czech?,A. Declan,B. Lydia Rodarte-Quayle,C. Gus Fring,D. Todd Alquist,B,2
Breaking Bad,In which season Skyler drowns self?,A. Season 3,B. Season 2,C. Season 4,D. Season 5,D,2
Breaking Bad,Who is founder of Gray Matter?,A. Gretchen Schwartz,B. Howard Hamlin,C. Elliott Schwartz,D. Chuck McGill,C,2
Breaking Bad,What is operation to catch Heisenberg?,A. Operation Blue Sky,B. Operation Icebreaker,C. Operation Kingpin,D. Operation Fring,B,2
Breaking Bad,Who has fear of electromagnetism?,A. Jimmy McGill,B. Chuck McGill,C. Howard Hamlin,D. Kim Wexler,B,2
Breaking Bad,Who hired to disappear family?,A. Huell Babineaux,B. Kuby,C. Ed Galbraith,D. Jack Welker,C,2
Breaking Bad,What souvenir from Andrea's murder?,A. Necklace,B. Earring,C. Book,D. Spider,D,2
Breaking Bad,What pseudonym for Skyler laundering?,A. Wendy S.,B. Jennifer Culbert,C. Holly White,D. Susan B.,B,2
Breaking Bad,What feature in Saul’s office?,A. Hidden safe,B. Inflatable Statue of Liberty,C. Giant Liberty statue,D. Constitution wallpaper,B,2
Breaking Bad,What is vacuum shop name?,A. Suck It Up Vacuum,B. Best Quality Vacuum,C. Clean Sweep,D. New Mexico Vacuums,B,2
Breaking Bad,Who accidentally shoots Gale?,A. Hank Schrader,B. Walter White,C. Mike Ehrmantraut,D. Jesse Pinkman,D,2
Breaking Bad,Gale's relationship to Gus?,A. Lawyer,B. Chemist,C. Bodyguard,D. Partner,B,2
Breaking Bad,Who says “No more half-measures”?,A. Gus Fring,B. Saul Goodman,C. Mike Ehrmantraut,D. Walter White,C,2
Breaking Bad,What card game for Skyler's wealth?,A. Blackjack,B. Poker,C. Baccarat,D. Texas Hold’em,B,2
Breaking Bad,What identity when meeting Gus?,A. Businessman,B. Drug dealer,C. Investor,D. Citizen,B,2
Breaking Bad,Who responsible for Gray Matter?,A. Walter White,B. Elliott Schwartz,C. Gretchen Schwartz,D. All of the above,D,2
Breaking Bad,What car model at beginning?,A. Ford Taurus,B. Chrysler 300,C. Pontiac Aztek,D. Toyota Camry,C,2
Breaking Bad,Who is Jesse's first kill?,A. Tuco Salamanca,B. Gale Boetticher,C. Neil Kandy,D. Joaquin Salamanca,B,2
Breaking Bad,What ailment for Ted Beneke?,A. Cancer,B. Heart disease,C. Broken neck,D. Paralysis,C,2
Breaking Bad,What action against child-using dealers?,A. Reports to police,B. Poisons them,C. Negotiates,D. Runs over with car,D,2
Breaking Bad,Who says “Better call Saul!”?,A. Jesse Pinkman,B. Walter White,C. Hank Schrader,D. Saul Goodman,D,2
Breaking Bad,What used to kill Todd?,A. Gun,B. Poison,C. Wire,D. Knife,C,2
Breaking Bad,Episode where Walter turns 50?,A. Gray Matter,B. Pilot,C. Cancer Man,D. Cat’s in the Bag,B,2
Breaking Bad,Fake name to bug Hank’s office?,A. David Lynn,B. Henry Jackson,C. George Merkert,D. Tim Roberts,D,2
Breaking Bad,Why Walter enters drug trade?,A. Revenge,B. Excitement,C. Family security,D. Peer pressure,C,2
Breaking Bad,Substance to explode Tuco’s office?,A. Thermite,B. Dynamite,C. Mercury fulminate,D. C4,C,2
Breaking Bad,Name of laundry front for lab?,A. A1A Laundry,B. Lavandería Brillante,C. SuperSuds,D. Lavandería del Sol,B,2
Breaking Bad,Who Walter indirectly kills via gang?,A. Lydia Rodarte-Quayle,B. Brock Cantillo,C. Andrea Cantillo,D. Jesse Pinkman,C,2
Breaking Bad,Final word in series?,A. Heisenberg,B. Goodbye,C. Money,D. Meth,B,2
Breaking Bad,Who was Walter’s partner in Gray Matter?,A. Skyler White,B. Gretchen Schwartz,C. Lydia Rodarte-Quayle,D. Jane Margolis,B,2
Breaking Bad,What in crawlspace episode?,A. Hiding from DEA,B. Fixing leak,C. Escaping Gus,D. Looking for money,D,2
Breaking Bad,What does Hank brew?,A. Wine,B. Whiskey,C. Vodka,D. Beer,D,2
Breaking Bad,Gale's profession?,A. Teacher,B. DEA Agent,C. Lawyer,D. Chemist,D,2
Breaking Bad,Nickname for RV by Jesse?,A. Meth Mobile,B. Crystal Ship,C. Blue Lab,D. Cook Cruiser,B,2
Breaking Bad,High school attended by Walter and Skyler?,A. Albuquerque High,B. J.P. Wynne High,C. Sandia High,D. Valley High,B,2
Breaking Bad,What gun does Walter use in finale?,A. M16,B. AK-47,C. M60,D. Uzi,C,3
Breaking Bad,Who is Patrick Kuby played by?,A. Bill Burr,B. Lavell Crawford,C. Steven Michael Quezada,D. Michael Bowen,A,3
Breaking Bad,What is Vamonos Pest?,A. Pest control front,B. Car wash,C. Laundry,D. Restaurant,A,3
Breaking Bad,What chemical does Lydia use as leverage?,A. Phenylacetic acid,B. Methylamine,C. Pseudoephedrine,D. Hydrofluoric acid,B,3
Breaking Bad,Who is Krazy-8?,A. Drug dealer,B. Informant,C. Chemist,D. Lawyer,A,3
Breaking Bad,What surname for the Cousins?,A. Salamanca,B. Fring,C. White,D. Pinkman,A,3
Breaking Bad,Whose death makes Skinny Pete quit?,A. Badger,B. Combo,C. Jane,D. Andrea,B,3
Breaking Bad,Who cooks in Mexico for cartel?,A. Walter,B. Gale,C. Jesse,D. Gus,C,3
Breaking Bad,Whose head on tortoise?,A. Tortuga,B. Trejo,C. Gaff,D. Declan,B,3
Breaking Bad,Who replaces Krazy-8?,A. Tuco,B. Hector,C. Don Eladio,D. Joaquin,A,3
Breaking Bad,Which Cousin dies in parking lot?,A. Leonel,B. Marco,C. Lalo,D. Nacho,B,3
Breaking Bad,Where does Skyler say Walt's money from?,A. Inheritance,B. Gambling,C. Investment,D. Lottery,B,3
Breaking Bad,In which season Walt confesses to Skyler?,A. Season 2,B. Season 1,C. Season 3,D. Season 4,C,3
Breaking Bad,What is Madrigal?,A. German conglomerate,B. Mexican cartel,C. US bank,D. Chilean company,A,3
